	65	692	16.250000	-83.000000	9.834744e+04	1.628057e+01	2.570690e+03
	66	692	16.500000	-83.000000	9.834744e+04	1.628057e+01	2.573901e+03
2007	1	6	3	18
	820	167	205.000000	48.250000	9.800894e+04	2.493210e+01	-4.952496e-02
	1299	626	324.750000	-66.500000	9.552894e+04	1.254824e+01	-3.319914e-02
	17	693	4.250000	-83.250000	9.859844e+04	9.377864e+00	2.454375e+03
2007	1	7	7	0
	1370	110	342.500000	62.500000	9.697106e+04	1.601577e+01	3.568833e+00
	862	152	215.500000	52.000000	9.833931e+04	1.876233e+01	6.833946e-02
	416	343	104.000000	4.250000	1.006501e+05	1.509613e+01	-2.156750e+00
	159	442	39.750000	-20.500000	1.005768e+05	8.747377e+00	3.251724e-01
	1304	501	326.000000	-35.250000	1.006828e+05	1.882411e+01	-1.231753e+00
	1293	627	323.250000	-66.750000	9.584606e+04	1.233241e+01	-1.060680e-01
	17	693	4.250000	-83.250000	9.915731e+04	9.419808e+00	2.454375e+03
2007	1	7	5	6
	1385	107	346.250000	63.250000	9.692788e+04	1.618014e+01	4.741903e+00
	891	140	222.750000	55.000000	9.769012e+04	1.830617e+01	1.571907e+00
	417	343	104.250000	4.250000	1.006076e+05	1.500111e+01	1.356088e+00
	165	446	41.250000	-21.500000	1.006401e+05	1.553125e+01	-1.132205e+00
	142	613	35.500000	-63.250000	9.737412e+04	1.266873e+01	-1.912808e-01
2007	1	7	3	12
	231	177	57.750000	45.750000	1.009818e+05	7.270524e+00	8.403439e+01
	144	611	36.000000	-62.750000	9.733206e+04	1.084091e+01	-1.526563e-01
	899	693	224.750000	-83.250000	9.742106e+04	1.633188e+01	4.489896e+02
2007	1	7	5	18
	960	14	240.000000	86.500000	9.811181e+04	1.291329e+01	-7.917522e-01
	230	174	57.500000	46.500000	1.010878e+05	7.434077e+00	1.002348e+02
	149	609	37.250000	-62.250000	9.733956e+04	1.107815e+01	1.822220e-01
	1296	613	324.000000	-63.250000	9.647606e+04	1.218723e+01	1.408101e-01
	860	696	215.000000	-84.000000	9.765581e+04	1.394567e+01	2.343701e+02
2007	1	8	8	0
	1018	12	254.500000	87.000000	9.857438e+04	1.026334e+01	-5.122225e-01
	129	149	32.250000	52.750000	1.008496e+05	5.681760e+00	1.692583e+02
	230	171	57.500000	47.250000	1.011876e+05	6.511707e+00	1.244706e+02
	609	176	152.250000	46.000000	9.460388e+04	2.098232e+01	1.755871e+00
	172	449	43.000000	-22.250000	1.000969e+05	1.658323e+01	-1.910270e+00
	155	607	38.750000	-61.750000	9.730388e+04	1.124001e+01	1.400138e-01
	1305	609	326.250000	-62.250000	9.674312e+04	1.115895e+01	-3.879870e-01
	850	696	212.500000	-84.000000	9.808862e+04	1.013472e+01	2.044361e+02
2007	1	8	7	6
	1037	9	259.250000	87.750000	9.896944e+04	9.339811e+00	2.530999e-01
	589	44	147.250000	79.000000	9.959244e+04	1.424676e+01	9.700919e-02
	231	168	57.750000	48.000000	1.013712e+05	4.754262e+00	2.420408e+02
	617	172	154.250000	47.000000	9.439144e+04	2.047601e+01	-6.918562e-03
	174	454	43.500000	-23.500000	1.003122e+05	1.222970e+01	-9.524869e+00
	1314	607	328.500000	-61.750000	9.676019e+04	1.132004e+01	-2.585750e-01
	171	610	42.750000	-62.500000	9.740494e+04	7.176030e+00	-3.163127e-01
2007	1	8	21	12
	1033	7	258.250000	88.250000	9.943162e+04	9.397126e+00	-5.508469e-01
	1034	7	258.500000	88.250000	9.943162e+04	9.391280e+00	-6.272995e-01
	1001	8	250.250000	88.000000	9.943162e+04	9.274455e+00	1.842129e-01
	1002	8	250.500000	88.000000	9.943162e+04	9.268469e+00	1.575342e-01
	1003	8	250.750000	88.000000	9.943162e+04	9.262231e+00	1.308554e-01
	1004	8	251.000000	88.000000	9.943162e+04	9.256563e+00	1.037784e-01
